店铺名称,商户名称,合同ID (采购合同编号),上线时间,区/县,商圈,店铺电话,店铺面积,店铺位置,详细地址,手机 (商户名称),创建时间,采购合同编号,主要联系人 (商户),电话 (商户),cmid
娇妍美发养生体验馆,深圳市海吉纳亮投资有限公司,4.40306E+17,2015/1/8,龙华新区,龙华,0755-29366711,100m2以上,商业区,深圳市龙华新区东农新村118号,13728654129,2014/12/24 11:46,SZ-LH-201400382,刘昌亮,,265
骄典美发店,深圳市骄典美发有限公司香荔分店,4.40304E+17,2015/1/8,福田区,香蜜湖,0755-83572266,100m2以上,社区,深圳市福田区香荔花园4栋4-6号,18925210999,2014/12/16 15:24,SZ-FT-20140173,危贵兵,,122
杰匠,深圳市龙华新区民治杰匠理发店,4.40306E+17,2015/1/8,龙华新区,民治,0755-28132052,100m2以上,社区,深圳市龙华新区民治街道上塘龙塘北四巷五号101,18926035859,2015/1/5 11:27,SZ-BA-201400620,刘银海,,546
杰特发社,深圳市杰特发廊,4.40304E+17,2015/1/8,福田区,上下沙,0755-83477037,100m2以上,社区,深圳市福田区福田区福荣路万科金域蓝湾A08铺,18688713247,2014/12/11 15:16,SZ-FT-201400199/198,李浩杰,,85
今日秀发,深圳市南山区龙城今日秀发美发店,4.40305E+17,2015/6/8,南山区,南油,13410604999,,,深圳市南山区龙城路粤海综合楼1-4,13410604999,2015/6/8 13:23,SZ-NS-201500842,刘莹,,830
今日造型,深圳市南山区多姿彩发轩,2.01507E+17,2015/1/8,南山区,南山医院,0755-36628092,100m2以上,社区,深圳市南山桃园路前海金岸苏宁电器侧一楼,18676732175,2015/1/5 21:40,SZ-NS-2015001556,郑良学,,603
金铂丽,深圳市维纳斯投资发展有限公司,4.40307E+17,2015/1/8,龙岗区,万科广场,0755-89910009,100m2以上,商业区,深圳市龙岗区龙城街道紫薇花园西吉祥中路368号,13530922199,2014/12/29 13:53,SZ-LG-201400692,肖昌伟,,392
金剪子,深圳市宝安区龙华金剪子理发店,2.01507E+17,,龙华新区,大浪,15986724998,,,深圳市宝安区龙华街道清湖村西四巷10号1楼1号铺,15986724998,2015/7/23 14:54,SZ-NS-2015001209,张焕贵,,969
金牛座,深圳市龙岗区金牛座美容美发店,2.01507E+17,,龙岗区,横岗,18576608880,,,深圳市龙岗区上塘路19号105,18576608880,2015/7/3 18:41,SZ-NS-2015001149,谢钦麒,,892
金色年华,深圳市龙岗区金色年代美容美发休闲中心,4.40307E+17,2015/1/8,龙岗区,万科广场,0755-28959928,100m2以上,商业区,深圳市龙岗区龙城吉祥中路紫薇商业广场B107-108号,13923818689,2014/12/27 13:51,SZ-LG-201400672,李中海,,356
金尚造型（西丽店）,深圳市南山区明派名艺理发店,4.40305E+17,2015/1/8,南山区,西丽,13427973996,100m2以上,社区,深圳市南山区南国丽城花园商铺6栋1F-104-105#,18682016138,2015/2/9 15:18,SZ-LG-201400828,凌志,,774
劲发艺造型,深圳市南山区劲发艺理发店,4.40305E+17,,南山区,蛇口,13530058155,,,深圳市南山区蛇口商乐街162号,13530058155,2015/6/4 18:30,SZ-NS-201500737,熊志刚,,820
京世护肤造型,深圳市长升投资发展有限公司,4.40304E+17,2015/1/8,福田区,石厦,0755-83821206,100m2以上,社区,深圳市福田区石厦北五街四季花园商铺,13771105430,2014/12/9 18:04,SZ-NS-201400068,,,46
京世品尚（龙华店）,深圳市南山区京世品尚美容美发城,4.40305E+17,2015/1/8,龙华新区,民治,0755-29015203,100m2以上,其他,深圳市龙华新区民治大道487号,15013536047,2015/1/30 11:39,SZ-LG-201400813,朱斌,,749
京世品尚（南山店）,深圳市南山区京世品尚美容美发城,4.40305E+17,2015/1/8,南山区,蛇口,0755-26833871,100m2以上,其他,深圳市南山区蛇口水湾路46号,15013536047,2015/1/30 11:36,SZ-LG-201400813,朱斌,,747
经典发型沙龙,深圳市盐田区经典美容美发院,4.40302E+17,,盐田区,沙头角,0755-25362486,100m2以上,其他,深圳市盐田区沙头角恩上路68号之一,18923849602,2015/1/5 19:24,SZ-LG-201400750,赵汉强,,597
经雕专业发型设计,深圳市罗湖区贝拉维塔美发中心,4.40303E+17,2015/1/8,罗湖区,田贝,0755-22902275,100m2以上,,深圳市罗湖区翠竹路1002号翠兰楼首层之六,13714736782,2015/1/5 17:28,SZ-BA-201400528,孙卿,,582
晶玲秀丝阁,深圳市宝安区西乡晶玲秀丝阁美发店,4.40306E+17,2015/6/10,宝安区,西乡,18566261082,,,广东省深圳市宝安区西乡街道真理街59号,18566261082,2015/6/10 17:55,SZ-NS-201500722,肖小金,,850
精剪发艺,深圳市南山区剪致美发型屋,4.40305E+17,,南山区,南头,13691906768,,,深圳市南山区马家龙社区汇金家园大新路65号,13691906768,2015/6/10 18:40,SZ-NS-201500837,陈金路,,853
精师名剪,深圳市宝安区松岗名精师名剪理发店,2.01507E+17,,宝安区,松岗,13660696156,,,深圳市宝安区松岗街道罗田社区高田大道102号铺,15816840587,2015/7/31 16:42,SZ-NS-2015001738,陈超超,,"1,012"
精艺发源地,深圳市精艺发源地理发店,2.01507E+17,,龙岗区,坂田,0755-28232906,,社区,深圳市龙岗区坂田街道大发埔社区长发西路16号一楼,18025331588,2015/7/28 14:16,SZ-NS-2015001633,杨志星,,975
靓点时代,深圳市福田区靓点时代理发店,4.40304E+17,2015/1/8,福田区,福民,0755-88308365,100m2以上,,深圳市福田区福田街道水围村124栋二楼,13714880500,2015/1/5 21:29,SZ-LG-201400754,涂校校,,601
靓影尚E,深圳市龙岗区靓影尚尚美发店,4.49999E+17,2015/6/5,龙岗区,坂田,0755-89378501,,,深圳市龙岗区坂田街道社区天安路38号,13590343995,2015/6/2 14:02,SZ-NS-201500648,,,808
九七发型,深圳市南山区桃源九七理发店,2.01507E+17,,南山区,桃源村,13129517791,,,深圳市南山区桃源街道平山村279号103,13129517791,2015/7/28 18:35,SZ-NS-2015001514,杨清,,993
巨派美发,深圳市宝安区石岩时尚巨派美发店,4.40306E+17,2015/1/8,宝安区,石岩,13723705287,100m2以上,社区,深圳市宝安区石岩街道官田社区宝石东路293号,13723705287,2015/1/5 15:00,SZ-BA-201400538,雷胜文,,561
聚彩美发,深圳市宝安区福永天涯发社美发店,4.40306E+17,2015/1/8,宝安区,福永,13430553200,60-100m2,商业区,深圳市宝安区福永街道和平社区桥和路和永和路交汇处,13751014560,2015/1/7 18:44,SZ-LG-201400681,何建平,,644
聚尚国际,深圳市聚尚美容美发有限公司,4.40304E+17,2015/6/8,福田区,福田口岸,13622321192,,,深圳市福田区口岸金地名津5栋首层,13622321192,2015/6/8 15:19,SZ-NS-201500729,徐良斌,,837
君兰百丽,深圳市君兰百丽美容美发店,4.40304E+17,2015/1/8,福田区,香蜜湖,0755-83137781,100m2以上,商业区,深圳市福田区侨香路裕和大厦一层02号,13603017758,2014/12/18 20:12,SZ-LH-201400346,圣自新,,191
君尚造型（福源桂花路店）,深圳市福田区君尚造型美发店,4.40304E+17,2015/6/5,福田区,保税区,18925294469,,,深圳市福田区福源桂花路13-8号,13923888817,2015/6/5 15:45,SZ-NS-201500783,李洪君,,825
君尚造型（红树绿洲店）,深圳市福田区君尚造型美发店,,2015/6/5,福田区,保税区,13923888817,,,深圳市福田区桂花路15号（红树绿洲）深福保经济适用房1栋01层03号,13923888817,2015/6/5 15:40,SZ-NS-201500750,李洪君,,855
骏型沙龙（福田梅林店）,深圳市福田区骏型创作美发屋,4.40304E+17,2015/1/8,福田区,梅林,0755-83143350,60-100m2,商业区,深圳市福田区梅村路上梅林新村8号首层103,13163777988,2014/12/11 11:01,SZ-FT-201400168,李波,,74
骏型沙龙（罗湖分店）,深圳市罗湖区骏型设计美发屋,4.40303E+17,2015/1/8,罗湖区,黄贝岭,0755-25010769,100m2以上,商业区,深圳市罗湖区凤凰路182号,13751136012,2014/12/18 13:55,SZ-LH-201400387,王东东,,151
骏型沙龙（罗湖沃尔玛店）,深圳市罗湖区骏型设计美发屋,4.40303E+17,2015/1/8,罗湖区,黄贝岭,0755-21520412,100m2以上,社区,深圳市罗湖区凤凰路131号,13751136012,2014/12/18 13:48,SZ-LH-201400387,王东东,,150
卡顿（碧湖店）,深圳市恩特美容美发管理有限公司,4.40308E+17,2015/1/8,龙岗区,龙岗中心城,0755-84500078,100m2以上,,深圳市龙岗区龙岗中心城清林东路碧湖花园72号商铺,13825243886,2015/1/16 14:21,SZ-BALH-201400793,朱国杰,,698
卡顿（彩田店）,深圳市恩特美容美发管理有限公司,4.40308E+17,2015/1/8,福田区,石厦,0755-82971319,100m2以上,,深圳市福田区彩田路彩虹新都一楼,13825243886,2015/1/16 13:46,SZ-BALH-201400793,朱国杰,,708
卡顿（长荣店）,深圳市恩特美容美发管理有限公司,4.40308E+17,2015/1/8,龙华新区,民治,0755-28073676,100m2以上,,深圳市龙华新区民治大道425号麦当劳正楼上，民治大润发斜对面,13825243886,2015/1/16 14:19,SZ-BALH-201400793,朱国杰,,695
卡顿（常兴店）,深圳市恩特美容美发管理有限公司,4.40308E+17,2015/1/8,南山区,南山医院,0755-86217121,100m2以上,,深圳市南山区常兴路常兴广场1楼（天虹商场）,13825243886,2015/1/16 14:10,SZ-BALH-201400793,朱国杰,,726
卡顿（春风店）,深圳市恩特美容美发管理有限公司,4.40308E+17,2015/1/8,罗湖区,国贸,0755-25156386,100m2以上,,深圳市罗湖区春风路向富楼二楼,13825243886,2015/1/16 13:40,SZ-BALH-201400793,朱国杰,,703
卡顿（翠竹店）,深圳市恩特美容美发管理有限公司,4.40308E+17,2015/1/8,罗湖区,翠竹,0755-25196563,100m2以上,,深圳市罗湖区翠竹路逸翠大厦首层1058-2号铺,13825243886,2015/1/16 13:42,SZ-BALH-201400793,朱国杰,,704
卡顿（东滨店）,深圳市恩特美容美发管理有限公司,4.40308E+17,2015/1/8,南山区,南油,0755-86175881,100m2以上,,深圳市南山区南海大道2002号新一代国际公寓裙楼一楼A7号铺,13825243886,2015/1/16 14:06,SZ-BALH-201400793,朱国杰,,723
卡顿（东门店）,深圳市恩特美容美发管理有限公司,4.40308E+17,2015/1/8,罗湖区,东门,0755-82237353,100m2以上,,深圳市罗湖区新园路西华宫光华楼二楼连廊211.212号,13825243886,2015/1/16 13:38,SZ-BALH-201400793,朱国杰,,702
卡顿（凤凰店）,深圳市恩特美容美发管理有限公司,4.40308E+17,2015/1/8,罗湖区,黄贝岭,0755-21528650,100m2以上,,深圳市罗湖区凤凰路73号,13825243886,2015/1/16 13:35,SZ-BALH-201400793,朱国杰,,700
卡顿（福华店）,深圳市恩特美容美发管理有限公司,4.40308E+17,2015/1/8,福田区,CBD中心区,0755-83514468,100m2以上,,深圳市福田区福华路29号京海花园一楼,13825243886,2015/1/16 13:46,SZ-BALH-201400793,朱国杰,,709
卡顿（海德店）,深圳市恩特美容美发管理有限公司,4.40308E+17,2015/1/8,南山区,海岸城,0755-26448400,100m2以上,,深圳市南山区文心二路海印长城一期112号商铺,13825243886,2015/1/16 14:07,SZ-BALH-201400793,朱国杰,,724
卡顿（海雅店）,深圳市恩特美容美发管理有限公司,4.40308E+17,2015/1/8,南山区,南油,0755-86030967,100m2以上,,深圳市南山区南海大道新能源大厦B栋2231号（原名典咖啡，家乐园餐厅旁）,13825243886,2015/1/16 14:05,SZ-BALH-201400793,朱国杰,,722
卡顿（红桂店）,深圳市恩特美容美发管理有限公司,4.40308E+17,2015/1/8,罗湖区,园岭,0755-22954280,100m2以上,,深圳市罗湖区宝安南路风格名苑裙楼101号商铺,13825243886,2015/1/16 13:44,SZ-BALH-201400793,朱国杰,,706
卡顿（鸿福店）,深圳市恩特美容美发管理有限公司,4.40308E+17,2015/1/8,福田区,CBD中心区,0755-25327579,100m2以上,,深圳市福田区福华路72农贸大厦一楼（福华中西医结合医院对面）,13825243886,2015/1/16 14:02,SZ-BALH-201400793,朱国杰,,719
卡顿（鸿翔店）,深圳市恩特美容美发管理有限公司,4.40308E+17,2015/1/8,罗湖区,园岭,0755-22158755,100m2以上,,深圳市罗湖区松园路鸿翔花园前层1024号商铺,13825243886,2015/1/16 13:37,SZ-BALH-201400793,朱国杰,,701
卡顿（华强店）,深圳市恩特美容美发管理有限公司,4.40308E+17,2015/1/8,福田区,华强,0755-83765376,100m2以上,,深圳市福田区振兴路140号赛格科技园4号楼一层（曼哈斜对面）,13825243886,2015/1/16 13:56,SZ-BALH-201400793,朱国杰,,712
卡顿（皇岗店）,深圳市恩特美容美发管理有限公司,4.40308E+17,2015/1/8,福田区,皇岗,0755-83808960,100m2以上,,深圳市福田区福民路皇岗新村6号二楼,13825243886,2015/1/16 13:57,SZ-BALH-201400793,朱国杰,,713
卡顿（惠鑫店）,深圳市恩特美容美发管理有限公司,4.40308E+17,2015/1/8,龙华新区,民治,0755-23447509,100m2以上,,深圳市龙华新区民治惠鑫公寓B栋130号商铺,13825243886,2015/1/16 14:16,SZ-BALH-201400793,朱国杰,,694
卡顿（佳宁娜店）,深圳市恩特美容美发管理有限公司,4.40308E+17,2015/1/8,罗湖区,人民南,0755-25834010,100m2以上,,深圳市罗湖区人民南路佳宁娜广场一楼二号铺,13825243886,2015/1/16 13:44,SZ-BALH-201400793,朱国杰,,707
卡顿（家和盛世店）,深圳市恩特美容美发管理有限公司,4.40308E+17,2015/1/8,龙岗区,龙岗中心城,0755-89203009,100m2以上,,深圳市龙岗区龙福西路家和盛世步行街141号铺,13825243886,2015/1/16 14:20,SZ-BALH-201400793,朱国杰,,697
卡顿（建安店）,深圳市恩特美容美发管理有限公司,4.40308E+17,2015/1/8,宝安区,新安,0755-27787214,100m2以上,,深圳市宝安区新安街道办甲岸村6号2层,13825243886,2015/1/16 14:13,SZ-BALH-201400793,朱国杰,,729
卡顿（梅华店）,深圳市恩特美容美发管理有限公司,4.40308E+17,2015/1/8,福田区,梅林,0755-83313691,100m2以上,,深圳市福田区上梅林东方富苑首层商铺129号,13825243886,2015/1/16 13:58,SZ-BALH-201400793,朱国杰,,714
卡顿（民治店）,深圳市恩特美容美发管理有限公司,4.40308E+17,2015/1/8,龙华新区,民治,0755-83727540,100m2以上,,深圳市龙华新区龙华镇民治大道横岭一区4栋2、3层,13825243886,2015/1/16 14:15,SZ-BALH-201400793,朱国杰,,730
卡顿（南油店）,深圳市恩特美容美发管理有限公司,4.40308E+17,2015/1/8,南山区,南油,0755-26482645,100m2以上,,深圳市南山区南海大道2548号现代梦想家园首层,13825243886,2015/1/16 14:04,SZ-BALH-201400793,朱国杰,,721
卡顿（麒麟店）,深圳市恩特美容美发管理有限公司,4.40308E+17,2015/1/8,南山区,南头,0755-33229397,100m2以上,,深圳市南山区艺园东路缤纷年华家园商业裙楼第一层A22号,13825243886,2015/1/16 14:08,SZ-BALH-201400793,朱国杰,,725
卡顿（群星店）,深圳市恩特美容美发管理有限公司,4.40308E+17,2015/1/8,福田区,华强,0755-83768322,100m2以上,,深圳市福田区华发北路赛格科技园2栋一楼A1,13825243886,2015/1/16 13:54,SZ-BALH-201400793,朱国杰,,710
卡顿（沙河店）,深圳市恩特美容美发管理有限公司,4.40308E+17,2015/1/8,南山区,白石洲,0755-86383162,100m2以上,,深圳市南山区沙河街道办事处白石洲村西一坊27号,13825243886,2015/1/16 14:11,SZ-BALH-201400793,朱国杰,,727
卡顿（上沙店）,深圳市恩特美容美发管理有限公司,4.40308E+17,2015/1/8,福田区,上下沙,0755-83869716,100m2以上,,深圳市福田区上沙椰树村1巷1号2楼（上沙一路与上沙二路交汇处）,13825243886,2015/1/16 13:59,SZ-BALH-201400793,朱国杰,,715
卡顿（水围店）,深圳市恩特美容美发管理有限公司,4.40308E+17,2015/1/8,福田区,福民,0755-88323476,100m2以上,,深圳市福田区水围大街180号,13825243886,2015/1/16 14:01,SZ-BALH-201400793,朱国杰,,718
卡顿（泰然店）,深圳市恩特美容美发管理有限公司,4.40308E+17,2015/1/8,福田区,车公庙,0755-83452348,100m2以上,,深圳市福田区泰然4路104栋2层（原国惠康斜对面）,13825243886,2015/1/16 13:59,SZ-BALH-201400793,朱国杰,,716
卡顿（西丽店）,深圳市恩特美容美发管理有限公司,4.40308E+17,2015/1/8,南山区,西丽,0755-26621420,100m2以上,,深圳市南山区西丽镇新高路19号留仙居南A区1栋新高路首层06号,13825243886,2015/1/16 14:12,SZ-BALH-201400793,朱国杰,,728
卡顿（熙龙店）,深圳市恩特美容美发管理有限公司,4.40308E+17,2015/1/8,罗湖区,人民南,0755-25156183,100m2以上,,深圳市罗湖区人民南路熙龙大厦二楼,13825243886,2015/1/16 13:34,SZ-BALH-201400793,朱国杰,,699
卡顿（喜荟城店）,深圳市恩特美容美发管理有限公司,4.40308E+17,2015/1/8,罗湖区,东湖,0755-22363734,100m2以上,,深圳市罗湖区爱国路梅州外贸大厦１号一层1.2号商铺,13825243886,2015/1/16 13:43,SZ-BALH-201400793,朱国杰,,705
卡顿（新洲店）,深圳市恩特美容美发管理有限公司,4.40308E+17,2015/1/8,福田区,新洲,0755-83897789,100m2以上,,深圳市福田区新洲北村合资小产权房六十七号102号门店,13825243886,2015/1/16 14:03,SZ-BALH-201400793,朱国杰,,720
卡顿（信义店）,深圳市恩特美容美发管理有限公司,4.40308E+17,2015/1/8,龙岗区,新洲,0755-89579750,100m2以上,,深圳市龙岗区布吉镇信义假日名城菁华园EF栋E-S02、E-S03商埔,13825243886,2015/1/16 14:20,SZ-BALH-201400793,朱国杰,,696
卡顿（振华店）,深圳市恩特美容美发管理有限公司,4.40308E+17,2015/1/8,福田区,华强,0755-83230881,100m2以上,,深圳市福田区振华路100号深纺大夏C座东一楼（女人世界名店、华强宾馆右边）,13825243886,2015/1/16 13:55,SZ-BALH-201400793,朱国杰,,711
卡顿（中信店）,深圳市恩特美容美发管理有限公司,4.40308E+17,2015/1/8,福田区,华强,0755-25932005,100m2以上,,深圳市福田区南园路埔尾村74号二楼主楼202,13825243886,2015/1/16 14:00,SZ-BALH-201400793,朱国杰,,717
卡卡美容美发店,深圳市宝安区沙井卡卡理发店,SZ-NS-201500182,2015/5/14,宝安区,沙井,13169902325,100m2以上,,沙井,18664599134,2015/5/14 13:04,SZ-NS-201500182,宏伟,,787
卡伦精剪,深圳市宝安区沙井卡伦精剪理发店,4.40306E+17,2015/1/8,宝安区,沙井,0755-29401146,100m2以上,社区,深圳市宝安区沙井街道大王山新村西一巷8号,13691724877,2014/12/23 17:03,SZ-BA-201400479,彭四华,,210
